hour,pv_kwh_per_kw,wind_kwh_per_kw,day_ahead_eur_per_mwh,co2_eur_per_t,section13k_kwh
2632,0.1352886767714,0.0,50.91,67.77,0.0
2633,0.065367033043227,0.0511569931583149,58.77,67.77,0.0
2634,0.0194782395914722,0.127341742090815,63.49,67.77,0.0
2635,7.55544067851785e-05,0.233860841469455,65.32,67.77,0.0
2636,0.0,0.0483752130702901,66.28,67.77,0.0
2637,0.0,0.0,66.2,67.77,0.0
2638,0.0,0.0494344165350357,65.27,67.77,0.0
2639,0.0,0.184999539096348,63.15,67.77,0.0
2640,0.0,0.404115322780983,60.24,67.77,0.0
2641,0.0,0.466230792426181,57.97,67.77,0.0
2642,0.0,0.288763418936422,57.33,67.77,0.0
2643,0.0,0.122873226497429,57.75,67.77,0.0
2644,0.0,0.0687212345343389,61.04,67.77,0.0
2645,0.0060083269846824,0.0580329569547236,62.83,67.77,0.0
2646,0.0675745110188952,0.0517162333391142,63.92,67.77,0.0
2647,0.0957238953661754,0.0316905008538435,67.98,67.77,0.0
2648,0.250247795465118,0.0,65.04,67.77,0.0
2649,0.534909065019812,0.0,59.9,67.77,0.0
2650,0.478847641996439,0.01,50.05,67.77,0.0
2651,0.24558355732895,0.0,38.43,67.77,0.0
2652,0.256537051771185,0.04,28.97,67.77,0.0
2653,0.267698045052057,0.05,12.33,67.77,0.0
2654,0.159616444374703,0.0370307336804953,10.55,67.77,0.0
2655,0.157783204163299,0.0486891587649032,18.33,67.77,0.0
2656,0.221159564039575,0.02,37.41,67.77,0.0
2657,0.129193142120531,0.0070307336804953,62.83,67.77,0.0
2658,0.0454243128900725,0.0480329569547236,78.9,67.77,0.0
2659,0.0010969962923983,0.0572502956814109,89.61,67.77,0.0
2660,0.0,0.135214601427708,97.04,67.77,0.0
2661,0.0,0.294926200732134,90.31,67.77,0.0
2662,0.0,0.349452524580226,86.07,67.77,0.0
2663,0.0,0.296302755891364,82.9,67.77,0.0
2664,0.0,0.166704929481741,81.85,67.77,0.0
2665,0.0,0.0949629636573564,70.59,67.77,0.0
2666,0.0,0.286013714617833,69.53,67.77,0.0
2667,0.0,0.462313064509325,64.4,67.77,0.0
2668,0.0,0.209183606828874,63.88,67.77,0.0
2669,0.003052296897508,0.219803233200062,63.62,67.77,0.0
2670,0.0419802042883738,0.239080958117138,64.43,67.77,0.0
2671,0.216988854634747,0.101062609464617,60.53,67.77,0.0
2672,0.373754418003643,0.105251176866699,60.88,67.77,0.0
2673,0.408185909937109,0.114594975056519,55.38,67.77,0.0
2674,0.505079536979582,0.105251176866699,32.99,67.77,0.0
2675,0.467674927270895,0.131813194968494,36.96,67.77,0.0
2676,0.310693586598263,0.571396866167641,6.06,67.77,0.0
2677,0.326592124551836,0.240214140524055,0.28,67.77,0.0
2678,0.146673743639742,0.0645949750565193,-0.9,67.77,0.0
2679,0.193683723929894,0.03,0.75,67.77,0.0
2680,0.104943766791189,0.185651241236972,6.01,67.77,0.0
2681,0.078838178580628,0.125283252636135,58.22,67.77,0.0
2682,0.0235918017874267,0.0779322299768611,74.6,67.77,0.0
2683,0.0005522619411462,0.1166534645112,89.36,67.77,0.0
2684,0.0,0.105965186931585,95.26,67.77,0.0
2685,0.0,0.1266534645112,91.07,67.77,0.0
2686,0.0,0.0879385732610261,89.41,67.77,0.0
2687,0.0,0.107650360051684,88.46,67.77,0.0
2688,0.0,0.233609203699103,78.97,67.77,0.0
2689,0.0,0.174243438372495,78.05,67.77,0.0
2690,0.0,0.122552937518651,78.44,67.77,0.0
2691,0.0,0.121402287644501,79.92,67.77,0.0
2692,0.0,0.104962963657356,79.79,67.77,0.0
2693,0.0040073894272239,0.174217705887224,87.5,67.77,0.0
2694,0.0428278787281412,0.165484612848744,105.9,67.77,0.0
2695,0.194172800321671,0.0552511768666989,130.79,67.77,0.0
2696,0.353402981935597,0.0586891587649032,117.46,67.77,0.0
2697,0.268528521393015,0.0945949750565193,97.05,67.77,0.0
2698,0.330079831598246,0.0977126679759455,81.86,67.77,0.0
2699,0.397543107117869,0.115719892445399,81.24,67.77,0.0
2700,0.25292375112658,0.119377436344518,77.05,67.77,0.0
2701,0.200731296923534,0.258744029735316,73.67,67.77,0.0
2702,0.218068319145732,0.134962963657356,74.17,67.77,0.0
2703,0.215363188502303,0.102815418242723,78.48,67.77,0.0
2704,0.287680798717861,0.0465620181017956,81.57,67.77,0.0
2705,0.0518068278453368,0.0386891587649032,96.79,67.77,0.0
2706,0.0152320351900392,0.0852832526361345,118.2,67.77,0.0
2707,0.0003937205577287,0.136993142691084,164.05,67.77,0.0
2708,0.0,0.289571812695005,170.96,67.77,0.0
2709,0.0,0.2490837079152,130.05,67.77,0.0
2710,0.0,0.305048894846785,105.77,67.77,0.0
2711,0.0,0.323537787068762,96.99,67.77,0.0
2712,0.0,0.261887455140013,88.32,67.77,0.0
2713,0.0,0.141770276245338,86.69,67.77,0.0
2714,0.0,0.288455816525974,85.95,67.77,0.0
2715,0.0,0.363978020364129,85.42,67.77,0.0
2716,0.0,0.373258495079268,86.35,67.77,0.0
2717,0.0037450239973331,0.404203738162979,97.69,67.77,0.0
2718,0.0354119869100405,0.202279988813322,121.4,67.77,0.0
2719,0.169668007341203,0.217410393299242,181.26,67.77,0.0
2720,0.251397395528537,0.143284133821422,136.28,67.77,0.0
2721,0.346039029828707,0.227410393299242,98.38,67.77,0.0
2722,0.416002634684997,0.301216363798284,82.87,67.77,0.0
2723,0.349462444228923,0.159846151923218,77.26,67.77,0.0
2724,0.167419745400417,0.233929492677881,77.46,67.77,0.0
2725,0.17510745253799,0.101156993158315,79.38,67.77,0.0
2726,0.352382015752592,0.0813765551592305,78.62,67.77,0.0
2727,0.323621607790528,0.310896902883694,80.02,67.77,0.0
2728,0.359302083874817,0.0380329569547236,83.02,67.77,0.0
2729,0.20488114272222,0.0,89.97,67.77,0.0
2730,0.0525742867538144,0.0075642413760239,102.4,67.77,0.0
2731,0.0020581245571312,0.012435758623976,123.01,67.77,0.0
2732,0.0,0.0580329569547236,125.07,67.77,0.0
2733,0.0,0.284643502742767,105.1,67.77,0.0
2734,0.0,0.458437614737668,92.73,67.77,0.0
2735,0.0,0.437484653470761,81.55,67.77,0.0
2736,0.0,0.480288400695574,81.8,67.77,0.0
2737,0.0,0.554760681637442,77.97,67.77,0.0
2738,0.0,0.612004634034688,77.16,67.77,0.0
2739,0.0,0.646651074061749,74.86,67.77,0.0
2740,0.0,0.656922101033205,77.37,67.77,0.0
2741,0.0026232830704087,0.692024023235794,81.83,67.77,0.0
2742,0.0225290293876235,0.603390938477955,101.66,67.77,0.0
2743,0.0722907768255969,0.504490310867796,128.17,67.77,0.0
2744,0.0710815975399358,0.617251686204294,107.07,67.77,0.0
2745,0.0827048873906398,0.329249320753007,91.81,67.77,0.0
2746,0.159898911582181,0.200836704179537,90.74,67.77,0.0
2747,0.332539103904768,0.154274686077741,88.35,67.77,0.0
2748,0.316306102773199,0.153284133821422,82.6,67.77,0.0
2749,0.281006595277794,0.129846151923218,80.09,67.77,0.0
2750,0.414256607767887,0.0752511768666988,76.53,67.77,0.0
2751,0.373115618010333,0.0638059704990415,80.71,67.77,0.0
2752,0.0923288181965468,0.0418131949684945,81.12,67.77,0.0
2753,0.104411266490418,0.0538059704990415,86.6,67.77,0.0
2754,0.0178926222552386,0.118646240041747,101.54,67.77,0.0
2755,0.0006245210152106,0.107964305746297,135.2,67.77,0.0
2756,0.0,0.0497117867906576,143.44,67.77,0.0
2757,0.0,0.02,121.16,67.77,0.0
2758,0.0,0.02,105.31,67.77,0.0
2759,0.0,0.0587212345343389,90.21,67.77,0.0
2760,0.0,0.0613702118750654,83.5,67.77,0.0
2761,0.0,0.0445949750565193,80.0,67.77,0.0
2762,0.0,0.159121298904612,77.37,67.77,0.0
2763,0.0,0.432004634034688,76.05,67.77,0.0
2764,0.0,0.469229197230828,75.24,67.77,0.0
2765,0.0098630537555585,0.323270353583409,84.02,67.77,0.0
2766,0.0791058159401061,0.329112846400343,102.44,67.77,0.0
2767,0.142526477099377,0.158400945555561,129.05,67.77,0.0
2768,0.283760165738897,0.22886966113426,112.71,67.77,0.0
2769,0.309564010883556,0.239846151923218,92.1,67.77,0.0
2770,0.382814227462057,0.407270606689821,80.01,67.77,0.0
2771,0.201048199485452,0.173284133821422,78.2,67.77,0.0
2772,0.184990112740918,0.0562417291230175,73.92,67.77,0.0
2773,0.266617634761517,0.0465620181017956,68.67,67.77,0.0
2774,0.338694444684071,0.0386891587649032,66.41,67.77,0.0
2775,0.498417629244644,0.0552511768666989,69.32,67.77,0.0
2776,0.312663879370022,0.219089223135176,72.81,67.77,0.0
2777,0.169965787519422,0.454734949152172,79.88,67.77,0.0
2778,0.054540958395251,0.502385309203855,95.17,67.77,0.0
2779,0.0028602024834923,0.641068124684593,141.09,67.77,0.0
2780,0.0,0.637564428862255,152.29,67.77,0.0
2781,0.0,0.661690688340075,113.71,67.77,0.0
2782,0.0,0.687287886670823,91.35,67.77,0.0
2783,0.0,0.660379847104978,79.74,67.77,0.0
2784,0.0,0.646941865206774,79.87,67.77,0.0
2785,0.0,0.730405579590249,74.0,67.77,0.0
2786,0.0,0.755597385816979,74.7,67.77,0.0
2787,0.0,0.768009614918904,74.07,67.77,0.0
2788,0.0,0.809232134515121,77.1,67.77,0.0
2789,0.0025089376692552,0.793726382593778,83.69,67.77,0.0
2790,0.0211924080915947,0.779206402029851,93.5,67.77,0.0
2791,0.0494459276052539,0.775080142552031,104.06,67.77,0.0
2792,0.0898902531517736,0.763769301316935,96.06,67.77,0.0
2793,0.10534176305075,0.74620505994091,81.08,67.77,0.0
2794,0.130251654636248,0.850239873009326,77.81,67.77,0.0
2795,0.190213395934307,0.775491049876025,72.95,66.1875,0.0
2796,0.286105339254561,0.800560161988104,70.35,65.66,0.0
2797,0.299941317079268,0.80780411438535,68.74,65.66,0.0
2798,0.35322320006023,0.800953883074212,65.37,65.66,0.0
2799,0.214632155678194,0.490269011494468,69.92,65.66,0.0
2800,0.119378685980281,0.682447617128117,71.7,65.66,0.0
2801,0.14296518669097,0.693161627193003,80.46,65.66,0.0
2802,0.0386439100353223,0.563099319268741,94.78,65.66,0.0
2803,0.0015828148608797,0.620411922874414,131.9,65.66,0.0
2804,0.0,0.589943207295714,141.58,65.66,0.0
2805,0.0,0.526511568681675,110.0,65.66,0.0
2806,0.0,0.595528734608552,92.71,65.66,0.0
2807,0.0,0.623849904772618,88.26,65.66,0.0
2808,0.0,0.662372622635525,90.29,65.66,0.0
2809,0.0,0.69515440272355,88.9,65.66,0.0
2810,0.0,0.717526837872844,86.59,65.66,0.0
2811,0.0,0.674192160888185,89.03,65.66,0.0
2812,0.0,0.587262154185552,87.69,65.66,0.0
2813,0.0146078449625056,0.626285663396594,85.68,65.66,0.0
2814,0.102611617686607,0.61235323343442,86.08,65.66,0.0
2815,0.217248821783766,0.538892456335238,79.04,65.66,0.0
2816,0.226198276050916,0.741930373863169,68.65,65.66,0.0
2817,0.219486132885752,0.505891114246298,59.07,65.66,0.0
2818,0.513139840164767,0.485491049876025,36.02,65.66,0.0
2819,0.307060685081769,0.437270606689821,8.43,65.66,0.0
2820,0.186971604500452,0.26299592061208,0.03,65.66,0.0
2821,0.399426137646663,0.340928150588941,-0.06,65.66,0.0
2822,0.360979005546473,0.415454474437034,0.0,65.66,0.0
2823,0.121264500004558,0.57410071447878,0.0,65.66,0.0
2824,0.113484059528796,0.201248439567719,19.95,65.66,0.0
2825,0.0734939241194683,0.406046446589079,62.18,65.66,0.0
2826,0.0272693665326652,0.233996222152436,86.18,65.66,0.0
2827,0.0016402100949917,0.122090565224116,119.9,65.66,0.0
2828,0.0,0.131776619529503,112.27,65.66,0.0
2829,0.0,0.0694095121139541,85.0,65.66,0.0
2830,0.0,0.0206882775796152,75.9,65.66,0.0
2831,0.0,0.0282525189556392,65.23,65.66,50000.0
2832,0.0,0.0131240362035913,56.39,65.66,100000.0
2833,0.0,0.0131240362035913,46.14,65.66,138890.0
2834,0.0,0.0065620181017956,39.6,65.66,138890.0
2835,0.0,0.0,31.55,65.66,34722.5
2836,0.0,0.0065620181017956,27.6,65.66,0.0
2837,0.0025723627415289,0.0538059704990415,26.05,65.66,0.0
2838,0.0198918222360883,0.146993142691084,9.92,65.66,0.0
2839,0.0340454523030329,0.202552937518651,0.1,65.66,0.0
2840,0.0604602494776382,0.317515901176007,-0.07,65.66,0.0
2841,0.118811538987292,0.2371221800899,-1.02,65.66,0.0
2842,0.331332342089389,0.491685079376983,-16.63,65.66,0.0
2843,0.569822904734442,0.651685079376983,-36.72,65.66,0.0
2844,0.694072455018233,0.730239873009326,-60.05,65.66,0.0
2845,0.425990787755679,0.711685079376983,-60.09,65.66,0.0
2846,0.465195665497707,0.655123061275188,-65.06,65.66,0.0
2847,0.415244124273202,0.622809996765863,-52.43,65.66,0.0
2848,0.136330500556823,0.680239873009326,-23.45,65.66,0.0
2849,0.120222511473717,0.74552312564546,-0.02,65.66,0.0
2850,0.0452015976709232,0.753087367021484,25.38,65.66,0.0
2851,0.0028605225251077,0.485148793760458,69.36,65.66,0.0
2852,0.0,0.727613690869577,77.45,65.66,0.0
2853,0.0,0.775768420131647,78.56,65.66,0.0
2854,0.0,0.782298362464007,72.21,65.66,0.0
2855,0.0,0.793389641698188,66.94,65.66,0.0
2856,0.0,0.775859866541051,63.15,65.66,0.0
2857,0.0,0.656234198426053,60.05,65.66,0.0
2858,0.0,0.765045957562491,58.93,65.66,0.0
2859,0.0,0.794000159363297,62.46,65.66,0.0
2860,0.0,0.83976564221065,76.82,65.66,0.0
2861,0.0044961427263482,0.772644383928055,85.18,65.66,0.0
2862,0.0591322061834147,0.844988696142627,102.38,65.66,0.0
2863,0.261137594901661,0.87365212242226,117.95,65.66,0.0
2864,0.404351322009912,0.827090104320464,100.69,65.66,0.0
2865,0.524519516277751,0.872815418242723,75.17,65.66,0.0
2866,0.618110045346763,0.851838927453765,59.21,65.66,0.0
2867,0.535783085367111,0.81952586294444,36.46,65.66,0.0
2868,0.500548879711736,0.821838927453765,36.18,65.66,0.0
2869,0.449415233110012,0.767090104320464,35.59,65.66,0.0
2870,0.157200119424766,0.71433405671771,33.63,65.66,0.0
2871,0.215640015054152,0.482341281187163,35.57,65.66,0.0
2872,0.114650137398976,0.391685079376983,47.68,65.66,0.0
2873,0.0867859834208491,0.105251176866699,85.75,65.66,0.0
2874,0.0151274777045036,0.0486891587649032,104.73,65.66,75000.0
2875,0.0005287605005085,0.0611569931583149,180.04,65.66,150000.0
2876,0.0,0.260774208769043,204.57,65.66,0.0
2877,0.0,0.210085931189428,108.55,65.66,0.0
2878,0.0,0.0662738048924532,87.29,65.66,0.0
2879,0.0,0.0941803023840437,81.15,65.66,0.0
2880,0.0,0.118994839441479,73.76,65.66,0.0
2881,0.0,0.0983065618618633,66.77,65.66,0.0
2882,0.0,0.116339518816587,70.41,65.66,0.0
2883,0.0,0.0869620824720685,70.0,65.66,0.0
2884,0.0,0.0306882775796152,70.0,65.66,0.0
2885,0.0146390099653754,0.0341262594778196,78.77,65.66,0.0
2886,0.100921339451963,0.0780329569547236,94.95,65.66,0.0
2887,0.277318787670047,0.0607140100648859,101.95,65.66,0.0
2888,0.440459119721149,0.0834983680885935,88.46,65.66,0.0
2889,0.579614744509188,0.02,77.0,65.66,0.0
2890,0.637721921176624,0.02,62.06,65.66,0.0
2891,0.582084912573224,0.124594975056519,47.1,65.66,0.0
2892,0.691722229674269,0.144594975056519,28.05,65.66,0.0
2893,0.3752101257346,0.134274686077741,11.3,65.66,0.0
2894,0.557807721343364,0.145719892445399,10.0,65.66,0.0
2895,0.541421557120767,0.125251176866699,19.14,65.66,0.0
2896,0.390974583693472,0.0945949750565193,45.84,65.66,0.0
2897,0.221643265885287,0.122159216432543,66.95,65.66,0.0
2898,0.0702521140708622,0.237079261366743,86.2,65.66,0.0
2899,0.0065633203366905,0.252870289213136,122.01,65.66,0.0
2900,0.0,0.373044448298328,132.41,65.66,0.0
2901,0.0,0.627898591822163,88.37,65.66,0.0
2902,0.0,0.706625341576478,77.97,65.66,0.0
2903,0.0,0.73149906178765,75.69,65.66,0.0
2904,0.0,0.684854331010066,66.81,65.66,0.0
2905,0.0,0.640255043770223,55.09,65.66,0.0
2906,0.0,0.744914342227993,50.31,65.66,0.0
2907,0.0,0.806092286972675,43.99,65.66,0.0
2908,0.0,0.756586828779761,47.81,65.66,0.0
2909,0.014611182368299,0.733004748088812,44.69,65.66,0.0
2910,0.0910245900009652,0.686380797035218,42.48,65.66,0.0
2911,0.211486398531485,0.666525348919689,28.08,65.66,0.0
2912,0.359795218197156,0.643055291252049,8.45,65.66,0.0
2913,0.379920279570602,0.690239873009326,0.01,65.66,0.0
2914,0.543909545093831,0.677926808500001,-0.97,65.66,0.0
2915,0.692725600702683,0.509372014867658,-40.05,65.66,0.0
2916,0.709866792970118,0.404120838000959,-91.9,65.66,0.0
2917,0.6846135257756,0.615123061275188,-120.0,65.66,0.0
2918,0.632121374837047,0.644120838000959,-120.07,65.66,0.0
2919,0.526408473190125,0.681685079376983,-79.98,65.66,0.0
2920,0.377598552241328,0.571685079376983,-30.01,65.66,0.0
2921,0.211258585552032,0.608640818564886,-1.14,65.66,0.0
2922,0.0667828913788266,0.69755588261487,15.32,65.66,43182.5
2923,0.0062546210261271,0.701369024462266,50.4,65.66,172730.0
2924,0.0,0.66782067566913,50.0,65.66,172730.0
2925,0.0,0.620718806587641,34.01,65.66,86365.0
2926,0.0,0.654172771687079,29.92,65.66,0.0
2927,0.0,0.616489242196276,22.0,65.66,0.0
2928,0.0,0.645138419522316,14.56,65.66,0.0
2929,0.0,0.49719984626129,10.94,65.66,0.0
2930,0.0,0.624786882838292,10.0,65.66,0.0
2931,0.0,0.634022235867053,7.8,65.66,0.0
2932,2.89472468755207e-06,0.714091887002048,10.63,65.66,0.0
2933,0.020556479913272,0.629936145314328,32.06,65.66,0.0
2934,0.113634060743349,0.566596140595925,72.72,65.66,0.0
2935,0.274786101507864,0.252963844842644,78.28,65.66,0.0
2936,0.437789030085544,0.125251176866699,62.9,65.66,0.0
2937,0.577533177224884,0.183284133821423,31.45,65.66,0.0
2938,0.670870657669642,0.22952586294444,5.1,65.66,0.0
2939,0.721145306977762,0.31952586294444,-0.08,65.66,0.0
2940,0.733615863702994,0.397558819899164,-1.73,65.66,0.0
2941,0.711510861038295,0.407558819899164,-4.19,65.66,0.0
2942,0.651876370260249,0.527558819899164,-0.05,65.66,0.0
2943,0.541613759031457,0.572809996765863,-1.39,65.66,0.0
2944,0.389024767280955,0.598247097478779,4.04,65.66,0.0
2945,0.220892483219259,0.572399089441869,55.16,65.66,0.0
2946,0.0708306214568108,0.48380137708637,81.22,65.66,0.0
2947,0.0073856580068629,0.565426632731659,87.96,65.66,0.0
2948,0.0,0.623730616657839,85.14,65.66,0.0
2949,0.0,0.646556690368051,82.31,65.66,0.0
2950,0.0,0.634883375752093,78.21,65.66,0.0
2951,0.0,0.471051672767781,71.02,65.66,0.0
2952,0.0,0.376701992197448,61.9,65.66,0.0
2953,0.0,0.310582957189081,59.14,65.66,0.0
2954,0.0,0.244617770257497,57.95,65.66,0.0
2955,0.0,0.279425964030766,58.5,65.66,0.0
2956,0.0,0.283577955993857,59.14,65.66,0.0
2957,0.0209122238745597,0.370608689674352,69.17,65.66,0.0
2958,0.113992293691774,0.26677698669004,83.76,65.66,0.0
2959,0.275875509012928,0.16205931751887,85.47,65.66,0.0
2960,0.390168819239553,0.01,92.31,65.66,0.0
2961,0.536763130378662,0.01,88.25,65.66,0.0
2962,0.54063469106982,0.01,77.95,65.66,0.0
2963,0.398972179903039,0.0,72.58,69.8,0.0
2964,0.264943434690822,0.0,64.11,71.18,0.0
2965,0.599157000871063,0.0411249173888793,59.33,71.18,0.0
2966,0.56605323362535,0.0296797110212219,60.05,71.18,0.0
2967,0.347776771230282,0.0145628992870836,64.69,71.18,0.0
2968,0.223226410163664,0.0697171145244021,72.29,71.18,0.0
2969,0.155705466861707,0.14597153021575,79.55,71.18,0.0
2970,0.0575276697093987,0.139089223135176,88.89,71.18,0.0
2971,0.004955137852112,0.270558240254231,105.49,71.18,0.0
2972,0.0,0.250558240254231,119.94,71.18,0.0
2973,0.0,0.318150792051209,107.95,71.18,0.0
2974,0.0,0.1971221800899,93.46,71.18,0.0
2975,0.0,0.125651241236972,85.56,71.18,0.0
2976,0.0,0.295334358258065,90.8,71.18,0.0
2977,0.0,0.228744029735316,87.79,71.18,0.0
2978,0.0,0.231173445075127,86.26,71.18,0.0
2979,0.0,0.202927269403653,87.72,71.18,0.0
2980,0.0,0.17077972398902,90.64,71.18,0.0
2981,0.0144155094360166,0.25495744843738,98.34,71.18,0.0
2982,0.0352832048001681,0.195645726016996,94.19,71.18,0.0
2983,0.0719543127004973,0.104594975056519,90.02,71.18,0.0
2984,0.133182053691349,0.121838927453765,78.48,71.18,0.0
2985,0.170872431183801,0.190848375197446,62.38,71.18,0.0
2986,0.229724864014827,0.24365212242226,41.17,71.18,0.0
2987,0.138315732239542,0.227090104320464,31.18,71.18,0.0
2988,0.126310612699829,0.169846151923218,24.93,71.18,0.0
2989,0.102289575424644,0.230848375197446,14.53,71.18,0.0
2990,0.10581178041457,0.189846151923218,13.34,71.18,0.0
2991,0.0983697994814785,0.140836704179537,26.03,71.18,0.0
2992,0.0866470156665109,0.0652511768666989,63.62,71.18,0.0
2993,0.0625523023367346,0.0680329569547236,79.36,71.18,0.0
2994,0.0277942614481133,0.0945949750565193,98.01,71.18,0.0
2995,0.0026838253385661,0.144962963657356,121.92,71.18,0.0
2996,0.0,0.0928154182427228,135.4,71.18,0.0
2997,0.0,0.17146267383489,113.56,71.18,96430.0
2998,0.0,0.263650200688387,90.26,71.18,192860.0
2999,0.0,0.358492391964965,83.6,71.18,192860.0
3000,0.0,0.1366534645112,90.58,71.18,192860.0
3001,0.0,0.158332294347134,84.82,71.18,25000.0
3002,0.0,0.121088341949888,83.52,71.18,0.0
3003,0.0,0.0879385732610261,80.49,71.18,0.0
3004,4.887810318691e-06,0.0397117867906576,74.74,71.18,0.0
3005,0.024417814191604,0.119095566419341,71.13,71.18,0.0
3006,0.119297161217702,0.0959394544463141,62.16,71.18,0.0
3007,0.292114839723847,0.123284133821422,55.08,71.18,0.0
3008,0.428910705680068,0.0680329569547236,41.33,71.18,0.0
3009,0.583331090248045,0.0870307336804953,26.12,71.18,0.0
3010,0.632061053509567,0.0752511768666988,8.85,71.18,0.0
3011,0.683661158714339,0.0952511768666989,0.44,71.18,0.0
3012,0.712041765555753,0.0880329569547236,0.0,71.18,0.0
3013,0.694968972207465,0.0886891587649032,-0.04,71.18,0.0
3014,0.607665944441007,0.184930887887921,-0.97,71.18,0.0
3015,0.497851272561257,0.27952586294444,-0.1,71.18,0.0
3016,0.389655099514902,0.249846151923218,0.0,71.18,0.0
3017,0.233950277813061,0.321685079376983,32.0,71.18,0.0
3018,0.0771469198890968,0.424046671572556,86.5,71.18,0.0
3019,0.00886680459954,0.638321357650298,96.24,71.18,0.0
3020,0.0,0.420269011494468,111.92,71.18,0.0
3021,0.0,0.480295400181549,107.53,71.18,0.0
3022,0.0,0.395087142038007,98.74,71.18,0.0
3023,0.0,0.167655687785428,88.67,71.18,0.0
3024,0.0,0.235086485836196,82.86,71.18,0.0
3025,0.0,0.159803233200062,79.59,71.18,0.0
3026,0.0,0.120774396255275,80.41,71.18,0.0
3027,0.0,0.122901536918383,79.95,71.18,0.0
3028,0.0001138707583633,0.173929492677881,81.69,71.18,0.0
3029,0.0257339402993073,0.193241215098266,88.78,71.18,0.0
3030,0.114704556905471,0.172521689813404,107.09,71.18,0.0
3031,0.272327300982489,0.0583752130702901,130.26,71.18,0.0
3032,0.446178391652839,0.0570307336804953,101.35,71.18,0.0
3033,0.586078532107383,0.03,89.0,71.18,0.0
3034,0.62045296591634,0.02,81.11,71.18,0.0
3035,0.514348989160708,0.01,76.23,71.18,0.0
3036,0.57900406933232,0.0186891587649032,76.26,71.18,0.0
3037,0.31555250053587,0.01,74.71,71.18,0.0
3038,0.301684575969437,0.01,74.89,71.18,0.0
3039,0.213614335635959,0.01,81.11,71.18,0.0
3040,0.14660371548766,0.01,81.62,71.18,0.0
3041,0.0934598402297097,0.0,93.36,71.18,0.0
3042,0.0296486409958689,0.01,108.37,71.18,0.0
3043,0.0032158252911189,0.0296797110212219,136.65,71.18,0.0
3044,0.0,0.0380329569547236,143.99,71.18,0.0
3045,0.0,0.0204687155786997,107.98,71.18,0.0
3046,0.0,0.01,94.58,71.18,0.0
3047,0.0,0.0221271406631076,84.42,71.18,0.0
